name,whn,confirmed,deaths,recovered
"Cambodia","Thu, 23 Jan 2020 00:00:00 GMT",0,0,0
"Cambodia","Fri, 24 Jan 2020 00:00:00 GMT",0,0,0
"Cambodia","Sat, 25 Jan 2020 00:00:00 GMT",0,0,0
"Cambodia","Sun, 26 Jan 2020 00:00:00 GMT",0,0,0
"Cambodia","Mon, 27 Jan 2020 00:00:00 GMT",1,0,0
"Cambodia","Tue, 28 Jan 2020 00:00:00 GMT",1,0,0
"Cambodia","Wed, 29 Jan 2020 00:00:00 GMT",1,0,0
"Cambodia","Thu, 30 Jan 2020 00:00:00 GMT",1,0,0
"Cambodia","Fri, 31 Jan 2020 00:00:00 GMT",1,0,0
"Cambodia","Sat, 01 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Sun, 02 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Mon, 03 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Tue, 04 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Wed, 05 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Thu, 06 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Fri, 07 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Sat, 08 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Sun, 09 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Mon, 10 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Tue, 11 Feb 2020 00:00:00 GMT",1,0,0
"Cambodia","Wed, 12 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Thu, 13 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Fri, 14 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sat, 15 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sun, 16 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Mon, 17 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Tue, 18 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Wed, 19 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Thu, 20 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Fri, 21 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sat, 22 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sun, 23 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Mon, 24 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Tue, 25 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Wed, 26 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Thu, 27 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Fri, 28 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sat, 29 Feb 2020 00:00:00 GMT",1,0,1
"Cambodia","Sun, 01 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Mon, 02 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Tue, 03 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Wed, 04 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Thu, 05 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Fri, 06 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Sat, 07 Mar 2020 00:00:00 GMT",1,0,1
"Cambodia","Sun, 08 Mar 2020 00:00:00 GMT",2,0,1
"Cambodia","Mon, 09 Mar 2020 00:00:00 GMT",2,0,1
"Cambodia","Tue, 10 Mar 2020 00:00:00 GMT",2,0,1
"Cambodia","Wed, 11 Mar 2020 00:00:00 GMT",3,0,1
"Cambodia","Thu, 12 Mar 2020 00:00:00 GMT",3,0,1
"Cambodia","Fri, 13 Mar 2020 00:00:00 GMT",5,0,1
"Cambodia","Sat, 14 Mar 2020 00:00:00 GMT",7,0,1
"Cambodia","Sun, 15 Mar 2020 00:00:00 GMT",7,0,1
"Cambodia","Mon, 16 Mar 2020 00:00:00 GMT",7,0,1
"Cambodia","Tue, 17 Mar 2020 00:00:00 GMT",33,0,1
"Cambodia","Wed, 18 Mar 2020 00:00:00 GMT",35,0,1
"Cambodia","Thu, 19 Mar 2020 00:00:00 GMT",37,0,1
"Cambodia","Fri, 20 Mar 2020 00:00:00 GMT",51,0,1
"Cambodia","Sat, 21 Mar 2020 00:00:00 GMT",53,0,1
"Cambodia","Sun, 22 Mar 2020 00:00:00 GMT",84,0,1
"Cambodia","Mon, 23 Mar 2020 00:00:00 GMT",87,0,1
"Cambodia","Tue, 24 Mar 2020 00:00:00 GMT",91,0,4
"Cambodia","Wed, 25 Mar 2020 00:00:00 GMT",96,0,10
"Cambodia","Thu, 26 Mar 2020 00:00:00 GMT",96,0,10
"Cambodia","Fri, 27 Mar 2020 00:00:00 GMT",99,0,11
"Cambodia","Sat, 28 Mar 2020 00:00:00 GMT",99,0,13
"Cambodia","Sun, 29 Mar 2020 00:00:00 GMT",103,0,21
"Cambodia","Mon, 30 Mar 2020 00:00:00 GMT",107,0,21
"Cambodia","Tue, 31 Mar 2020 00:00:00 GMT",109,0,23
"Cambodia","Wed, 01 Apr 2020 00:00:00 GMT",109,0,25
"Cambodia","Thu, 02 Apr 2020 00:00:00 GMT",110,0,34
"Cambodia","Fri, 03 Apr 2020 00:00:00 GMT",114,0,35
"Cambodia","Sat, 04 Apr 2020 00:00:00 GMT",114,0,50
"Cambodia","Sun, 05 Apr 2020 00:00:00 GMT",114,0,50
"Cambodia","Mon, 06 Apr 2020 00:00:00 GMT",114,0,53
"Cambodia","Tue, 07 Apr 2020 00:00:00 GMT",115,0,58
"Cambodia","Wed, 08 Apr 2020 00:00:00 GMT",117,0,63
"Cambodia","Thu, 09 Apr 2020 00:00:00 GMT",119,0,62
"Cambodia","Fri, 10 Apr 2020 00:00:00 GMT",119,0,72
"Cambodia","Sat, 11 Apr 2020 00:00:00 GMT",120,0,75
"Cambodia","Sun, 12 Apr 2020 00:00:00 GMT",122,0,77
"Cambodia","Mon, 13 Apr 2020 00:00:00 GMT",122,0,77
"Cambodia","Tue, 14 Apr 2020 00:00:00 GMT",122,0,91
"Cambodia","Wed, 15 Apr 2020 00:00:00 GMT",122,0,96
"Cambodia","Thu, 16 Apr 2020 00:00:00 GMT",122,0,98
"Cambodia","Fri, 17 Apr 2020 00:00:00 GMT",122,0,98
"Cambodia","Sat, 18 Apr 2020 00:00:00 GMT",122,0,103
"Cambodia","Sun, 19 Apr 2020 00:00:00 GMT",122,0,105
"Cambodia","Mon, 20 Apr 2020 00:00:00 GMT",122,0,107
"Cameroon","Wed, 22 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 23 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 24 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 25 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 26 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 27 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 28 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 29 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 30 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 31 Jan 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 01 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 02 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 03 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 04 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 05 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 06 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 07 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 08 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 09 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 10 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 11 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 12 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 13 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 14 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 15 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 16 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 17 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 18 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 19 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 20 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 21 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 22 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 23 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 24 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 25 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 26 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 27 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 28 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sat, 29 Feb 2020 00:00:00 GMT",0,0,0
"Cameroon","Sun, 01 Mar 2020 00:00:00 GMT",0,0,0
"Cameroon","Mon, 02 Mar 2020 00:00:00 GMT",0,0,0
"Cameroon","Tue, 03 Mar 2020 00:00:00 GMT",0,0,0
"Cameroon","Wed, 04 Mar 2020 00:00:00 GMT",0,0,0
"Cameroon","Thu, 05 Mar 2020 00:00:00 GMT",0,0,0
"Cameroon","Fri, 06 Mar 2020 00:00:00 GMT",1,0,0
"Cameroon","Sat, 07 Mar 2020 00:00:00 GMT",1,0,0
"Cameroon","Sun, 08 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Mon, 09 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Tue, 10 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Wed, 11 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Thu, 12 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Fri, 13 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Sat, 14 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Sun, 15 Mar 2020 00:00:00 GMT",2,0,0
"Cameroon","Mon, 16 Mar 2020 00:00:00 GMT",4,0,0
"Cameroon","Tue, 17 Mar 2020 00:00:00 GMT",10,0,0
"Cameroon","Wed, 18 Mar 2020 00:00:00 GMT",10,0,0
"Cameroon","Thu, 19 Mar 2020 00:00:00 GMT",13,0,0
"Cameroon","Fri, 20 Mar 2020 00:00:00 GMT",20,0,0
"Cameroon","Sat, 21 Mar 2020 00:00:00 GMT",27,0,0
"Cameroon","Sun, 22 Mar 2020 00:00:00 GMT",40,0,0
"Cameroon","Mon, 23 Mar 2020 00:00:00 GMT",56,0,0
"Cameroon","Tue, 24 Mar 2020 00:00:00 GMT",66,0,0
"Cameroon","Wed, 25 Mar 2020 00:00:00 GMT",75,1,2
"Cameroon","Thu, 26 Mar 2020 00:00:00 GMT",75,1,2
"Cameroon","Fri, 27 Mar 2020 00:00:00 GMT",91,2,2
"Cameroon","Sat, 28 Mar 2020 00:00:00 GMT",91,2,2
"Cameroon","Sun, 29 Mar 2020 00:00:00 GMT",139,6,5
"Cameroon","Mon, 30 Mar 2020 00:00:00 GMT",139,6,5
"Cameroon","Tue, 31 Mar 2020 00:00:00 GMT",193,6,5
"Cameroon","Wed, 01 Apr 2020 00:00:00 GMT",233,6,10
"Cameroon","Thu, 02 Apr 2020 00:00:00 GMT",306,7,10
"Cameroon","Fri, 03 Apr 2020 00:00:00 GMT",509,8,17
"Cameroon","Sat, 04 Apr 2020 00:00:00 GMT",555,9,17
"Cameroon","Sun, 05 Apr 2020 00:00:00 GMT",650,9,17
"Cameroon","Mon, 06 Apr 2020 00:00:00 GMT",658,9,17
"Cameroon","Tue, 07 Apr 2020 00:00:00 GMT",658,9,43
"Cameroon","Wed, 08 Apr 2020 00:00:00 GMT",730,10,60
"Cameroon","Thu, 09 Apr 2020 00:00:00 GMT",730,10,60
"Cameroon","Fri, 10 Apr 2020 00:00:00 GMT",820,12,98
"Cameroon","Sat, 11 Apr 2020 00:00:00 GMT",820,12,98
"Cameroon","Sun, 12 Apr 2020 00:00:00 GMT",820,12,98
"Cameroon","Mon, 13 Apr 2020 00:00:00 GMT",820,12,98
"Cameroon","Tue, 14 Apr 2020 00:00:00 GMT",848,14,130
"Cameroon","Wed, 15 Apr 2020 00:00:00 GMT",848,17,165
"Cameroon","Thu, 16 Apr 2020 00:00:00 GMT",996,22,164
"Cameroon","Fri, 17 Apr 2020 00:00:00 GMT",996,22,164
"Cameroon","Sat, 18 Apr 2020 00:00:00 GMT",1017,22,177
"Cameroon","Sun, 19 Apr 2020 00:00:00 GMT",1017,42,305
"Cameroon","Mon, 20 Apr 2020 00:00:00 GMT",1163,42,305
"Canada","Wed, 22 Jan 2020 00:00:00 GMT",0,0,0
"Canada","Thu, 23 Jan 2020 00:00:00 GMT",0,0,0
"Canada","Fri, 24 Jan 2020 00:00:00 GMT",0,0,0
"Canada","Sat, 25 Jan 2020 00:00:00 GMT",0,0,0
"Canada","Sun, 26 Jan 2020 00:00:00 GMT",1,0,0
"Canada","Mon, 27 Jan 2020 00:00:00 GMT",1,0,0
"Canada","Tue, 28 Jan 2020 00:00:00 GMT",2,0,0
"Canada","Wed, 29 Jan 2020 00:00:00 GMT",2,0,0
"Canada","Thu, 30 Jan 2020 00:00:00 GMT",2,0,0
"Canada","Fri, 31 Jan 2020 00:00:00 GMT",4,0,0
"Canada","Sat, 01 Feb 2020 00:00:00 GMT",4,0,0
"Canada","Sun, 02 Feb 2020 00:00:00 GMT",4,0,0
"Canada","Mon, 03 Feb 2020 00:00:00 GMT",4,0,0
"Canada","Tue, 04 Feb 2020 00:00:00 GMT",4,0,0
"Canada","Wed, 05 Feb 2020 00:00:00 GMT",5,0,0
"Canada","Thu, 06 Feb 2020 00:00:00 GMT",5,0,0
"Canada","Fri, 07 Feb 2020 00:00:00 GMT",7,0,0
"Canada","Sat, 08 Feb 2020 00:00:00 GMT",7,0,0
"Canada","Sun, 09 Feb 2020 00:00:00 GMT",7,0,0
"Canada","Mon, 10 Feb 2020 00:00:00 GMT",7,0,0
"Canada","Tue, 11 Feb 2020 00:00:00 GMT",7,0,0
"Canada","Wed, 12 Feb 2020 00:00:00 GMT",7,0,1
"Canada","Thu, 13 Feb 2020 00:00:00 GMT",7,0,1
"Canada","Fri, 14 Feb 2020 00:00:00 GMT",7,0,1
"Canada","Sat, 15 Feb 2020 00:00:00 GMT",7,0,1
"Canada","Sun, 16 Feb 2020 00:00:00 GMT",7,0,1
"Canada","Mon, 17 Feb 2020 00:00:00 GMT",8,0,1
"Canada","Tue, 18 Feb 2020 00:00:00 GMT",8,0,1
"Canada","Wed, 19 Feb 2020 00:00:00 GMT",8,0,1
"Canada","Thu, 20 Feb 2020 00:00:00 GMT",8,0,1
"Canada","Fri, 21 Feb 2020 00:00:00 GMT",9,0,3
"Canada","Sat, 22 Feb 2020 00:00:00 GMT",9,0,3
"Canada","Sun, 23 Feb 2020 00:00:00 GMT",9,0,3
"Canada","Mon, 24 Feb 2020 00:00:00 GMT",10,0,3
"Canada","Tue, 25 Feb 2020 00:00:00 GMT",11,0,3
"Canada","Wed, 26 Feb 2020 00:00:00 GMT",11,0,3
"Canada","Thu, 27 Feb 2020 00:00:00 GMT",13,0,6
"Canada","Fri, 28 Feb 2020 00:00:00 GMT",14,0,6
"Canada","Sat, 29 Feb 2020 00:00:00 GMT",20,0,6
"Canada","Sun, 01 Mar 2020 00:00:00 GMT",24,0,6
"Canada","Mon, 02 Mar 2020 00:00:00 GMT",27,0,6
"Canada","Tue, 03 Mar 2020 00:00:00 GMT",30,0,6
"Canada","Wed, 04 Mar 2020 00:00:00 GMT",33,0,6
"Canada","Thu, 05 Mar 2020 00:00:00 GMT",37,0,6
"Canada","Fri, 06 Mar 2020 00:00:00 GMT",49,0,6
"Canada","Sat, 07 Mar 2020 00:00:00 GMT",54,0,8
"Canada","Sun, 08 Mar 2020 00:00:00 GMT",64,0,8
"Canada","Mon, 09 Mar 2020 00:00:00 GMT",77,1,8
"Canada","Tue, 10 Mar 2020 00:00:00 GMT",79,1,8
"Canada","Wed, 11 Mar 2020 00:00:00 GMT",108,1,8
"Canada","Thu, 12 Mar 2020 00:00:00 GMT",117,1,8
"Canada","Fri, 13 Mar 2020 00:00:00 GMT",193,1,8
"Canada","Sat, 14 Mar 2020 00:00:00 GMT",198,1,8
"Canada","Sun, 15 Mar 2020 00:00:00 GMT",252,1,8
"Canada","Mon, 16 Mar 2020 00:00:00 GMT",415,4,9
"Canada","Tue, 17 Mar 2020 00:00:00 GMT",478,5,9
"Canada","Wed, 18 Mar 2020 00:00:00 GMT",657,8,9
"Canada","Thu, 19 Mar 2020 00:00:00 GMT",800,9,9
"Canada","Fri, 20 Mar 2020 00:00:00 GMT",943,12,9
"Canada","Sat, 21 Mar 2020 00:00:00 GMT",1277,19,10
"Canada","Sun, 22 Mar 2020 00:00:00 GMT",1469,21,10
"Canada","Mon, 23 Mar 2020 00:00:00 GMT",2088,25,10
"Canada","Tue, 24 Mar 2020 00:00:00 GMT",2790,26,110
"Canada","Wed, 25 Mar 2020 00:00:00 GMT",3251,30,183
"Canada","Thu, 26 Mar 2020 00:00:00 GMT",4042,38,184
"Canada","Fri, 27 Mar 2020 00:00:00 GMT",4682,54,256
"Canada","Sat, 28 Mar 2020 00:00:00 GMT",5576,61,466
"Canada","Sun, 29 Mar 2020 00:00:00 GMT",6280,64,466
"Canada","Mon, 30 Mar 2020 00:00:00 GMT",7398,80,466
"Canada","Tue, 31 Mar 2020 00:00:00 GMT",8527,101,1592
"Canada","Wed, 01 Apr 2020 00:00:00 GMT",9560,109,1324
"Canada","Thu, 02 Apr 2020 00:00:00 GMT",11284,139,1735
"Canada","Fri, 03 Apr 2020 00:00:00 GMT",12437,179,2175
"Canada","Sat, 04 Apr 2020 00:00:00 GMT",12978,218,2577
"Canada","Sun, 05 Apr 2020 00:00:00 GMT",15756,259,3012
"Canada","Mon, 06 Apr 2020 00:00:00 GMT",16563,339,3256
"Canada","Tue, 07 Apr 2020 00:00:00 GMT",17872,375,3791
"Canada","Wed, 08 Apr 2020 00:00:00 GMT",19141,407,4154
"Canada","Thu, 09 Apr 2020 00:00:00 GMT",20654,503,5162
"Canada","Fri, 10 Apr 2020 00:00:00 GMT",22059,557,5855
"Canada","Sat, 11 Apr 2020 00:00:00 GMT",23316,654,6589
"Canada","Sun, 12 Apr 2020 00:00:00 GMT",24298,714,7123
"Canada","Mon, 13 Apr 2020 00:00:00 GMT",25679,779,7758
"Canada","Tue, 14 Apr 2020 00:00:00 GMT",27034,899,8210
"Canada","Wed, 15 Apr 2020 00:00:00 GMT",28208,1006,8966
"Canada","Thu, 16 Apr 2020 00:00:00 GMT",30808,1257,9698
"Canada","Fri, 17 Apr 2020 00:00:00 GMT",32813,1354,10545
"Canada","Sat, 18 Apr 2020 00:00:00 GMT",34355,1399,10964
"Canada","Sun, 19 Apr 2020 00:00:00 GMT",35632,1563,11847
"Canada","Mon, 20 Apr 2020 00:00:00 GMT",37657,1725,12543
"Central African Republic","Wed, 22 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 23 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 24 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 25 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 26 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 27 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 28 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 29 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 30 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 31 Jan 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 01 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 02 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 03 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 04 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 05 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 06 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 07 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 08 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 09 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 10 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 11 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 12 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 13 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 14 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 15 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 16 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 17 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 18 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 19 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 20 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 21 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 22 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 23 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 24 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 25 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 26 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 27 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 28 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 29 Feb 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 01 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 02 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 03 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 04 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 05 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 06 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 07 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 08 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Mon, 09 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Tue, 10 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Wed, 11 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Thu, 12 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Fri, 13 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sat, 14 Mar 2020 00:00:00 GMT",0,0,0
"Central African Republic","Sun, 15 Mar 2020 00:00:00 GMT",1,0,0
"Central African Republic","Mon, 16 Mar 2020 00:00:00 GMT",1,0,0
"Central African Republic","Tue, 17 Mar 2020 00:00:00 GMT",1,0,0
"Central African Republic","Wed, 18 Mar 2020 00:00:00 GMT",1,0,0
"Central African Republic","Thu, 19 Mar 2020 00:00:00 GMT",1,0,0
"Central African Republic","Fri, 20 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Sat, 21 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Sun, 22 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Mon, 23 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Tue, 24 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Wed, 25 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Thu, 26 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Fri, 27 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Sat, 28 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Sun, 29 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Mon, 30 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Tue, 31 Mar 2020 00:00:00 GMT",3,0,0
"Central African Republic","Wed, 01 Apr 2020 00:00:00 GMT",3,0,0
"Central African Republic","Thu, 02 Apr 2020 00:00:00 GMT",3,0,0
"Central African Republic","Fri, 03 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Sat, 04 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Sun, 05 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Mon, 06 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Tue, 07 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Wed, 08 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Thu, 09 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Fri, 10 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Sat, 11 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Sun, 12 Apr 2020 00:00:00 GMT",8,0,0
"Central African Republic","Mon, 13 Apr 2020 00:00:00 GMT",11,0,3
"Central African Republic","Tue, 14 Apr 2020 00:00:00 GMT",11,0,4
"Central African Republic","Wed, 15 Apr 2020 00:00:00 GMT",12,0,4
"Central African Republic","Thu, 16 Apr 2020 00:00:00 GMT",12,0,4
"Central African Republic","Fri, 17 Apr 2020 00:00:00 GMT",12,0,4
"Central African Republic","Sat, 18 Apr 2020 00:00:00 GMT",12,0,4
"Central African Republic","Sun, 19 Apr 2020 00:00:00 GMT",12,0,4
"Central African Republic","Mon, 20 Apr 2020 00:00:00 GMT",12,0,4
"Chad","Wed, 22 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Thu, 23 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Fri, 24 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Sat, 25 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Sun, 26 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Mon, 27 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Tue, 28 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Wed, 29 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Thu, 30 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Fri, 31 Jan 2020 00:00:00 GMT",0,0,0
"Chad","Sat, 01 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Sun, 02 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Mon, 03 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Tue, 04 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Wed, 05 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Thu, 06 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Fri, 07 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Sat, 08 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Sun, 09 Feb 2020 00:00:00 GMT",0,0,0
"Chad","Mon, 10 Feb 2020 00:00:00 GMT",0,0,0
